seed,k,test_week,n_train_samples,n_test_samples,n_train_families,n_test_families,header_same_family_rate_at_k,header_family_silhouette,header_family_macro_f1,header_same_family_rate_at_k_rank,header_family_silhouette_rank,header_family_macro_f1_rank,section_same_family_rate_at_k,section_family_silhouette,section_family_macro_f1,section_same_family_rate_at_k_rank,section_family_silhouette_rank,section_family_macro_f1_rank,imports_same_family_rate_at_k,imports_family_silhouette,imports_family_macro_f1,imports_same_family_rate_at_k_rank,imports_family_silhouette_rank,imports_family_macro_f1_rank,strings_same_family_rate_at_k,strings_family_silhouette,strings_family_macro_f1,strings_same_family_rate_at_k_rank,strings_family_silhouette_rank,strings_family_macro_f1_rank,all_same_family_rate_at_k,all_family_silhouette,all_family_macro_f1,all_same_family_rate_at_k_rank,all_family_silhouette_rank,all_family_macro_f1_rank
2024,20,2024-10-20_2024-10-26,10000,2882,20,19,0.6982303955586399,-0.19578732027808946,0.7663631720637739,2,4,3,0.7155100624566273,-0.11116650050135145,0.7743108438484712,1,2,2,0.6352706453851492,-0.0697703304862807,0.7213172054479922,4,1,5,0.6044587092297016,-0.18273416649466578,0.7471457537415086,5,3,4,0.6860513532269258,-0.21266357301416217,0.8580304673667273,3,5,1
2024,5,2024-10-27_2024-11-02,10000,3188,20,19,0.8139899623588457,-0.17878135091104422,0.7672844924000352,3,3,3,0.8354454203262234,-0.09973460144509992,0.8081809475565438,1,1,2,0.7474278544542032,-0.10826116292003157,0.7184583572413143,4,2,5,0.7255959849435383,-0.22526913592105802,0.7489024467816565,5,5,4,0.8140526976160603,-0.21638554893309828,0.8592816921095403,2,4,1
2024,10,2024-10-27_2024-11-02,10000,3188,20,19,0.7646486825595985,-0.17878135091104422,0.7672844924000352,2,3,3,0.7863550815558343,-0.09973460144509992,0.8081809475565438,1,1,2,0.6998431618569636,-0.10826116292003157,0.7184583572413143,4,2,5,0.6648055207026349,-0.22526913592105802,0.7489024467816565,5,5,4,0.7577164366373902,-0.21638554893309828,0.8592816921095403,3,4,1
2024,15,2024-10-27_2024-11-02,10000,3188,20,19,0.7341279799247177,-0.17878135091104422,0.7672844924000352,2,3,3,0.7527603513174403,-0.09973460144509992,0.8081809475565438,1,1,2,0.6667084901714764,-0.10826116292003157,0.7184583572413143,4,2,5,0.630133835215391,-0.22526913592105802,0.7489024467816565,5,5,4,0.7177331660393141,-0.21638554893309828,0.8592816921095403,3,4,1
2024,20,2024-10-27_2024-11-02,10000,3188,20,19,0.7052854454203262,-0.17878135091104422,0.7672844924000352,2,3,3,0.7254861982434128,-0.09973460144509992,0.8081809475565438,1,1,2,0.6382998745294856,-0.10826116292003157,0.7184583572413143,4,2,5,0.6015840652446675,-0.22526913592105802,0.7489024467816565,5,5,4,0.6864491844416563,-0.21638554893309828,0.8592816921095403,3,4,1
2024,5,2024-11-03_2024-11-09,10000,3046,20,19,0.8463558765594222,-0.20660141385503375,0.7760308088036469,1,4,3,0.833355219960604,-0.09163158299954954,0.794018013039857,2,1,2,0.7812212738017071,-0.11726317374694899,0.725014346581892,4,2,5,0.7380827314510834,-0.1800271961364946,0.748118545119136,5,3,4,0.8229809586342745,-0.22692413374833478,0.8507194739151152,3,5,1
2024,10,2024-11-03_2024-11-09,10000,3046,20,19,0.7933683519369665,-0.20660141385503375,0.7760308088036469,1,4,3,0.7845042678923178,-0.09163158299954954,0.794018013039857,2,1,2,0.7158896913985555,-0.11726317374694899,0.725014346581892,4,2,5,0.6775114904793171,-0.1800271961364946,0.748118545119136,5,3,4,0.761424819435325,-0.22692413374833478,0.8507194739151152,3,5,1
2024,15,2024-11-03_2024-11-09,10000,3046,20,19,0.7550010943313635,-0.20660141385503375,0.7760308088036469,1,4,3,0.7518275333771066,-0.09163158299954954,0.794018013039857,2,1,2,0.6746771722477566,-0.11726317374694899,0.725014346581892,4,2,5,0.6477566207047494,-0.1800271961364946,0.748118545119136,5,3,4,0.7252133946158897,-0.22692413374833478,0.8507194739151152,3,5,1
2024,20,2024-11-03_2024-11-09,10000,3046,20,19,0.72655942219304,-0.20660141385503375,0.7760308088036469,1,4,3,0.7249179251477348,-0.09163158299954954,0.794018013039857,2,1,2,0.6455679579776756,-0.11726317374694899,0.725014346581892,4,2,5,0.6227839789888379,-0.1800271961364946,0.748118545119136,5,3,4,0.6947143795141169,-0.22692413374833478,0.8507194739151152,3,5,1
2024,5,2024-11-10_2024-11-16,10000,3092,20,19,0.8284605433376455,-0.10781620673471756,0.7760543514028257,2,2,3,0.8314359637774903,-0.04877170218845783,0.8101592499847191,1,1,2,0.7659767141009055,-0.13709809296522826,0.7293833064003981,4,3,5,0.7375808538163001,-0.213545933820839,0.7458469178484033,5,5,4,0.802522639068564,-0.174104519615472,0.8516784341553774,3,4,1
2024,10,2024-11-10_2024-11-16,10000,3092,20,19,0.7705045278137128,-0.10781620673471756,0.7760543514028257,2,2,3,0.7804657179818888,-0.04877170218845783,0.8101592499847191,1,1,2,0.7022315653298836,-0.13709809296522826,0.7293833064003981,4,3,5,0.6705692108667529,-0.213545933820839,0.7458469178484033,5,5,4,0.7435963777490298,-0.174104519615472,0.8516784341553774,3,4,1
