seed,feature_group,test_week,perturbation_type,strength,trial_id,n_masked_features,flip_rate,benign_to_malware_rate,malware_to_benign_rate,mean_abs_probability_shift,mean_signed_probability_shift,mean_margin_shift
13,header,2024-10-06_2024-10-12,random,0.1,17,8,0.0443,0.001925,0.0329,0.13756071783668247,-0.08956476827329886,-0.1281340177780675
13,header,2024-10-06_2024-10-12,random,0.1,18,8,0.03055,0.016925,0.00195,0.08318811871174439,0.02826266446357089,-0.07074808512006514
13,header,2024-10-06_2024-10-12,random,0.1,19,8,0.050825,0.023175,0.01055,0.13751727727849153,0.0010350827203315799,-0.12831566992182294
13,header,2024-10-06_2024-10-12,random,0.1,20,8,0.061375,0.04105,0.0011,0.15410517067585133,0.08224402958824532,-0.13777301989461008
13,header,2024-10-13_2024-10-19,baseline,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,header,2024-10-13_2024-10-19,important,0.01,0,1,0.007075,0.002725,0.0012,0.017442757451394543,-0.005279923474932506,-0.014671007963803941
13,header,2024-10-13_2024-10-19,important,0.05,0,4,0.125325,0.0967,0.004175,0.18837113613084125,0.12914340292293863,-0.1511828106533226
13,header,2024-10-13_2024-10-19,important,0.1,0,8,0.2053,0.096875,0.080425,0.34129466147277554,0.031314938125789636,-0.3229292818124721
13,header,2024-10-13_2024-10-19,random,0.01,1,1,0.00095,0.0002,0.000225,0.010123283706751675,-0.0018154423017279744,-0.00966597278435279
13,header,2024-10-13_2024-10-19,random,0.01,2,1,0.003675,0.001425,0.000325,0.010624964677612208,0.004990421151534224,-0.00895009830110023
13,header,2024-10-13_2024-10-19,random,0.01,3,1,0.000675,0.00015,7.5e-05,0.0014242289630614713,0.00036394967682901934,-0.0012392999833716275
13,header,2024-10-13_2024-10-19,random,0.01,4,1,0.006375,0.003775,0.000775,0.02496579142640606,-0.0005836855648227591,-0.021862209604352416
13,header,2024-10-13_2024-10-19,random,0.01,5,1,0.0,0.0,0.0,7.0500000000001316e-06,-6.0499999999999565e-06,-6.0500000000000175e-06
13,header,2024-10-13_2024-10-19,random,0.01,6,1,0.033425,0.015575,0.006425,0.0604924055113447,0.01409007426244615,-0.04678602367335032
13,header,2024-10-13_2024-10-19,random,0.01,7,1,0.0,0.0,0.0,0.00012303500000000004,-0.00012263499999999993,-0.00011983500000000002
13,header,2024-10-13_2024-10-19,random,0.01,8,1,0.0,0.0,0.0,0.00028736154510960966,0.0001432534623590313,-0.00026627948258503597
13,header,2024-10-13_2024-10-19,random,0.01,9,1,0.002425,0.0,0.0015,0.0054988521808368804,-0.003005087278138958,-0.0036866183474411726
13,header,2024-10-13_2024-10-19,random,0.01,10,1,2.5e-05,0.0,2.5e-05,7.500000000000016e-05,-7.44e-05,-6.830000000000009e-05
13,header,2024-10-13_2024-10-19,random,0.01,11,1,0.0,0.0,0.0,1.2472661792273244e-19,2.203098814490545e-20,-6.661338147750939e-20
13,header,2024-10-13_2024-10-19,random,0.01,12,1,0.008275,0.00255,0.00165,0.042742018592643885,0.018435503460848584,-0.039860722015714695
13,header,2024-10-13_2024-10-19,random,0.01,13,1,0.0,0.0,0.0,6.200000000000107e-06,6.200000000000061e-06,-6.2000000000000524e-06
13,header,2024-10-13_2024-10-19,random,0.01,14,1,0.027125,0.016725,0.000875,0.06536169611116223,0.03472976050806113,-0.05365816808857211
13,header,2024-10-13_2024-10-19,random,0.01,15,1,0.002825,0.001025,0.0003,0.01906201919527784,-0.010560997213178675,-0.01811412979849542
13,header,2024-10-13_2024-10-19,random,0.01,16,1,0.000775,0.00035,7.5e-05,0.0017035573169733908,0.00022635790238825608,-0.0015192460939298829
13,header,2024-10-13_2024-10-19,random,0.01,17,1,0.002475,0.00085,0.000675,0.030028478657049176,-0.023167617030424168,-0.029008519869571897
13,header,2024-10-13_2024-10-19,random,0.01,18,1,0.0,0.0,0.0,0.00036232631212647045,-0.00036232631212647023,-0.0003539263121264703
13,header,2024-10-13_2024-10-19,random,0.01,19,1,0.002025,2.5e-05,0.001,0.012838207602403832,-0.0072066618981081266,-0.011804309947917794
13,header,2024-10-13_2024-10-19,random,0.01,20,1,0.00095,0.0002,0.000225,0.010123283706751675,-0.0018154423017279744,-0.00966597278435279
13,header,2024-10-13_2024-10-19,random,0.05,1,4,0.021375,0.004775,0.00925,0.08584324168043808,-0.05031599094361177,-0.07754362072810117
13,header,2024-10-13_2024-10-19,random,0.05,2,4,0.038925,0.024525,0.000675,0.0857445841052829,0.060263260208968425,-0.06822620836610026
13,header,2024-10-13_2024-10-19,random,0.05,3,4,0.022825,0.016575,0.000375,0.09318448888661823,0.07237991319375303,-0.08857319916821121
13,header,2024-10-13_2024-10-19,random,0.05,4,4,0.01475,0.0041,0.005,0.07540228727777949,-0.03293677296940186,-0.0679414242202847
13,header,2024-10-13_2024-10-19,random,0.05,5,4,0.010525,0.006025,0.000275,0.06695551861827505,-0.026627217754517745,-0.06384246433746107
13,header,2024-10-13_2024-10-19,random,0.05,6,4,0.0348,0.015575,0.007725,0.06469771714548969,0.011592073296802315,-0.050570628246922184
13,header,2024-10-13_2024-10-19,random,0.05,7,4,0.021225,0.01255,0.001475,0.08932418877365458,0.006462596147887336,-0.0808472376446137
13,header,2024-10-13_2024-10-19,random,0.05,8,4,0.003,0.0013,0.0009,0.007847818608736035,0.004706899442069369,-0.006584960275402703
13,header,2024-10-13_2024-10-19,random,0.05,9,4,0.026325,0.015375,0.00215,0.09531090437353928,0.006665203482519217,-0.08788479812520351
13,header,2024-10-13_2024-10-19,random,0.05,10,4,0.003125,0.000625,0.0008,0.018018936484204648,-0.0064962447739443175,-0.01649381596424592
13,header,2024-10-13_2024-10-19,random,0.05,11,4,0.029625,0.01765,0.00135,0.04757394054981074,0.028690489352469147,-0.03601343114919458
13,header,2024-10-13_2024-10-19,random,0.05,12,4,0.05335,0.02295,0.0148,0.15969147718561857,-0.030167421792727318,-0.14672150480433638
13,header,2024-10-13_2024-10-19,random,0.05,13,4,0.003675,0.0016,0.000725,0.03391110774119548,-0.02138274852014844,-0.032177269348272954
13,header,2024-10-13_2024-10-19,random,0.05,14,4,0.014025,0.005225,0.003325,0.0713142551698259,0.017548985089492156,-0.0669734606264997
13,header,2024-10-13_2024-10-19,random,0.05,15,4,0.000375,0.0001,0.00015,0.0028280238922485383,0.0005733297511391383,-0.0027334252265723796
13,header,2024-10-13_2024-10-19,random,0.05,16,4,0.00445,0.001725,0.0008,0.029052872843460573,0.0014970545276222615,-0.027580004404408862
13,header,2024-10-13_2024-10-19,random,0.05,17,4,0.096425,0.072275,0.00085,0.15864369994264452,0.08525492305784804,-0.11328294494084078
13,header,2024-10-13_2024-10-19,random,0.05,18,4,0.03395,0.021075,0.001475,0.07571062227687833,0.03598027252105831,-0.0632793947192253
13,header,2024-10-13_2024-10-19,random,0.05,19,4,0.0028,0.000675,0.000975,0.01123803221009539,-0.0012140179269241045,-0.01040632758995852
13,header,2024-10-13_2024-10-19,random,0.05,20,4,0.049525,0.003325,0.03505,0.1355683339172489,-0.08087331035910525,-0.12191481257270875
13,header,2024-10-13_2024-10-19,random,0.1,1,8,0.01405,0.001725,0.007125,0.07341564685063741,-0.03302363615680337,-0.06853615920598302
13,header,2024-10-13_2024-10-19,random,0.1,2,8,0.030275,0.004475,0.016125,0.10461136450895983,-0.04255161242764342,-0.09640880584516043
13,header,2024-10-13_2024-10-19,random,0.1,3,8,0.0778,0.055825,0.002425,0.10795601691227227,0.05055123109520099,-0.07657626665894715
13,header,2024-10-13_2024-10-19,random,0.1,4,8,0.051425,0.0225,0.01515,0.19740455913634333,-0.06803633300211945,-0.18779676423887404
13,header,2024-10-13_2024-10-19,random,0.1,5,8,0.019225,0.009,0.003375,0.11874662752892552,-0.022057603543705066,-0.11383063720347693
13,header,2024-10-13_2024-10-19,random,0.1,6,8,0.04775,0.0243,0.009925,0.09379842928643486,0.021877989762036903,-0.08018861145137944
13,header,2024-10-13_2024-10-19,random,0.1,7,8,0.09385,0.0692,0.000625,0.13338353107336173,0.0956745506202251,-0.09535179980001292
13,header,2024-10-13_2024-10-19,random,0.1,8,8,0.045175,0.0285,0.0028,0.09077193967781398,0.020255791526110588,-0.07345883528474016
13,header,2024-10-13_2024-10-19,random,0.1,9,8,0.036325,0.022525,0.00105,0.06889302625456999,0.03306843123007503,-0.05754424792151773
13,header,2024-10-13_2024-10-19,random,0.1,10,8,0.076075,0.054425,0.0019,0.1745931000193477,0.04272461203956571,-0.1464709496980129
13,header,2024-10-13_2024-10-19,random,0.1,11,8,0.049025,0.035,0.001425,0.16616314735142262,0.06282251664643346,-0.15526868417495052
13,header,2024-10-13_2024-10-19,random,0.1,12,8,0.058625,0.036175,0.0054,0.10880041165241695,0.03595871017896524,-0.09084969841419771
13,header,2024-10-13_2024-10-19,random,0.1,13,8,0.07425,0.0057,0.0527,0.23552556936612246,-0.05761646666608091,-0.22334240034821037
13,header,2024-10-13_2024-10-19,random,0.1,14,8,0.023675,0.0061,0.0082,0.1355938702200735,-0.037107907873892836,-0.12951206415711075
13,header,2024-10-13_2024-10-19,random,0.1,15,8,0.0319,0.018575,0.001175,0.10107979497546032,0.026947802790610865,-0.09098141396838298
13,header,2024-10-13_2024-10-19,random,0.1,16,8,0.010525,0.00085,0.005025,0.11018954590337239,-0.0741961125291734,-0.10760453823836362
13,header,2024-10-13_2024-10-19,random,0.1,17,8,0.041,0.012725,0.01495,0.16806912277398622,-0.03382006719857656,-0.15994473744518467
13,header,2024-10-13_2024-10-19,random,0.1,18,8,0.06025,0.04055,0.003175,0.11308040840324073,0.03509478196637649,-0.09006957679969946
13,header,2024-10-13_2024-10-19,random,0.1,19,8,0.079225,0.057,0.001325,0.11889423541082292,0.05161929232923451,-0.09758269914664902
13,header,2024-10-13_2024-10-19,random,0.1,20,8,0.060475,0.032,0.011575,0.20487303008162075,-0.005666289084122681,-0.19556274828729042
13,header,2024-10-20_2024-10-26,baseline,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,header,2024-10-20_2024-10-26,important,0.01,0,1,0.00635,0.002425,0.0009,0.019190190474703085,-0.007066055001631932,-0.01661192033895456
13,header,2024-10-20_2024-10-26,important,0.05,0,4,0.12245,0.09455,0.0033,0.1906438635452127,0.12487578580384338,-0.15328742306892276
13,header,2024-10-20_2024-10-26,important,0.1,0,8,0.224875,0.097025,0.09815,0.3435484684255176,0.026808465123024126,-0.323620460045509
13,header,2024-10-20_2024-10-26,random,0.01,1,1,2.5e-05,0.0,2.5e-05,0.0001759000000000003,-0.0001610000000000001,-0.00016950000000000008
13,header,2024-10-20_2024-10-26,random,0.01,2,1,0.0,0.0,0.0,1.4137996329210978e-19,1.0581813203458524e-20,1.0408340855860842e-19
13,header,2024-10-20_2024-10-26,random,0.01,3,1,0.0,0.0,0.0,0.0011756631875614709,2.5756248251740405e-05,-0.001133005235113796
13,header,2024-10-20_2024-10-26,random,0.01,4,1,0.001725,5e-05,0.001125,0.010725157747713553,-0.007356781915050594,-0.009426084574825033
13,header,2024-10-20_2024-10-26,random,0.01,5,1,0.0,0.0,0.0,8.239936510889834e-20,3.7643499428696715e-20,2.914335439641036e-20
13,header,2024-10-20_2024-10-26,random,0.01,6,1,0.0,0.0,0.0,5.2000000000001145e-06,-4.400000000000021e-06,-4.399999999999953e-06
13,header,2024-10-20_2024-10-26,random,0.01,7,1,0.0,0.0,0.0,1.285430095698814e-19,5.880712583561376e-20,-8.326672684688673e-21
13,header,2024-10-20_2024-10-26,random,0.01,8,1,0.0004,7.5e-05,0.0,0.0005018224999999999,2.9464166666666743e-05,-0.0003141974999999999
13,header,2024-10-20_2024-10-26,random,0.01,9,1,0.0,0.0,0.0,0.00010026000000000003,-9.926e-05,-9.805999999999993e-05
13,header,2024-10-20_2024-10-26,random,0.01,10,1,0.0,0.0,0.0,4.9550000000000113e-05,-3.6850000000000035e-05,-4.905e-05
13,header,2024-10-20_2024-10-26,random,0.01,11,1,0.03235,0.020425,0.00105,0.06124798121608162,0.04090363183942694,-0.047737566722951735
13,header,2024-10-20_2024-10-26,random,0.01,12,1,0.0,0.0,0.0,1.4745149545802861e-19,-1.006139616066548e-20,2.0816681711721686e-20
13,header,2024-10-20_2024-10-26,random,0.01,13,1,0.00635,0.002425,0.0009,0.019190190474703085,-0.007066055001631932,-0.016611920338954558
13,header,2024-10-20_2024-10-26,random,0.01,14,1,0.0,0.0,0.0,1.91500000000001e-05,-1.9150000000000005e-05,-1.9149999999999934e-05
13,header,2024-10-20_2024-10-26,random,0.01,15,1,2.5e-05,2.5e-05,0.0,0.00042760000000000015,0.000333,-0.00040120000000000005
13,header,2024-10-20_2024-10-26,random,0.01,16,1,0.0004,7.5e-05,0.0,0.0005018225000000002,2.9464166666666753e-05,-0.0003141974999999998
13,header,2024-10-20_2024-10-26,random,0.01,17,1,0.0077,0.000875,0.00335,0.038824661218793494,-0.01470276209617903,-0.031373273369287434
13,header,2024-10-20_2024-10-26,random,0.01,18,1,0.0,0.0,0.0,0.00010026000000000009,-9.925999999999995e-05,-9.805999999999988e-05
13,header,2024-10-20_2024-10-26,random,0.01,19,1,0.027,0.001925,0.01745,0.07801289219678856,-0.04115087051999354,-0.06950461759834513
13,header,2024-10-20_2024-10-26,random,0.01,20,1,0.0077,0.000875,0.00335,0.038824661218793494,-0.01470276209617903,-0.031373273369287434
13,header,2024-10-20_2024-10-26,random,0.05,1,4,0.020825,0.010475,0.002425,0.06249418611657561,0.02549944488739595,-0.054050140259066924
13,header,2024-10-20_2024-10-26,random,0.05,2,4,0.058425,0.038525,0.001625,0.10731708850367974,0.06736992625805206,-0.0820472672681849
13,header,2024-10-20_2024-10-26,random,0.05,3,4,0.003975,0.001325,0.00055,0.024809606472659833,-0.005977680966925654,-0.023219395043867684
13,header,2024-10-20_2024-10-26,random,0.05,4,4,0.0057,0.000675,0.002725,0.07365721994730856,-0.04122088435929654,-0.07154344735598304
13,header,2024-10-20_2024-10-26,random,0.05,5,4,0.00175,0.0006,0.000425,0.004765490324881264,0.0015802946098860196,-0.004067587318203843
13,header,2024-10-20_2024-10-26,random,0.05,6,4,0.040975,0.01995,0.0073,0.09116036776201696,-0.0002025448361821831,-0.0763947180464718
13,header,2024-10-20_2024-10-26,random,0.05,7,4,0.0321,0.019025,0.0026,0.08158540289264193,0.03201199833650397,-0.06984055016987392
13,header,2024-10-20_2024-10-26,random,0.05,8,4,0.0036,0.0004,0.001975,0.015212654682045988,-0.003695425123668177,-0.013468510009901225
13,header,2024-10-20_2024-10-26,random,0.05,9,4,0.0271,0.002125,0.01735,0.07860634652548473,-0.0409086155808421,-0.07015867121386514
13,header,2024-10-20_2024-10-26,random,0.05,10,4,0.000975,0.000525,2.5e-05,0.005932115859601936,0.001218673371540935,-0.005188442330292776
13,header,2024-10-20_2024-10-26,random,0.05,11,4,0.0327,0.01835,0.003525,0.07388871935377452,0.03595259241445764,-0.05991729946399913
13,header,2024-10-20_2024-10-26,random,0.05,12,4,0.00395,0.0009,0.001275,0.03547217357300888,-0.02104063321373308,-0.03405218274993762
13,header,2024-10-20_2024-10-26,random,0.05,13,4,0.002525,0.00035,0.0013,0.015172544644447384,-0.005700334488910828,-0.013521944924941423
13,header,2024-10-20_2024-10-26,random,0.05,14,4,0.000525,0.000125,0.0,0.002028356422472626,0.00020423716678362255,-0.001827441068541249
13,header,2024-10-20_2024-10-26,random,0.05,15,4,0.03525,0.0211,0.00225,0.0726463393299619,0.03580941667414506,-0.05954103952230771
13,header,2024-10-20_2024-10-26,random,0.05,16,4,0.035225,0.021875,0.001,0.06688649141919578,0.04234226303346943,-0.05238004313893228
13,header,2024-10-20_2024-10-26,random,0.05,17,4,0.008725,0.001125,0.00355,0.04059972939981238,-0.014769230949340177,-0.032770730876481274
13,header,2024-10-20_2024-10-26,random,0.05,18,4,0.001475,0.00045,0.0003,0.004215194320682282,0.0019039282035468506,-0.003586776667546563
13,header,2024-10-20_2024-10-26,random,0.05,19,4,0.015425,0.005375,0.004,0.05781877518800683,-0.0026689479241558097,-0.04707477471849559
13,header,2024-10-20_2024-10-26,random,0.05,20,4,0.008525,0.00125,0.0034,0.0426503021385694,-0.013208181125259113,-0.03513061212348452
13,header,2024-10-20_2024-10-26,random,0.1,1,8,0.029675,0.016125,0.0024,0.07721725215891886,0.028895017668209504,-0.06668453337425846
13,header,2024-10-20_2024-10-26,random,0.1,2,8,0.152675,0.119575,0.000225,0.17713081073765372,0.1424849507585381,-0.10676073904299375
13,header,2024-10-20_2024-10-26,random,0.1,3,8,0.073825,0.047825,0.00315,0.21305295608869582,0.016334279861007366,-0.1994619380860443
13,header,2024-10-20_2024-10-26,random,0.1,4,8,0.0132,0.0009,0.007,0.1094581860638722,-0.06106360676259192,-0.105789644104434
13,header,2024-10-20_2024-10-26,random,0.1,5,8,0.0465,0.019575,0.011275,0.1547640670308336,-0.05340453591570981,-0.14159788658619255
13,header,2024-10-20_2024-10-26,random,0.1,6,8,0.07995,0.04935,0.011375,0.17238506681709995,0.037430127793549046,-0.15468347460621606
13,header,2024-10-20_2024-10-26,random,0.1,7,8,0.0386,0.024625,0.001575,0.08679481588003415,0.03712460195144293,-0.07180293215255236
13,header,2024-10-20_2024-10-26,random,0.1,8,8,0.02275,0.0156,0.001125,0.07547590847750762,0.06557113300692653,-0.07126635795884435
13,header,2024-10-20_2024-10-26,random,0.1,9,8,0.068625,0.04895,0.000325,0.1858172877941834,0.10758589089247378,-0.17368734747330783
13,header,2024-10-20_2024-10-26,random,0.1,10,8,0.003075,0.0007,0.0011,0.042091699135668015,-0.024150390086154386,-0.04097742386262497
13,header,2024-10-20_2024-10-26,random,0.1,11,8,0.06855,0.033825,0.0177,0.15457076825380123,-0.028961013777044138,-0.13292538951519395
13,header,2024-10-20_2024-10-26,random,0.1,12,8,0.043125,0.02705,0.0003,0.09826002631739153,0.049422538699779306,-0.08132828539591233
13,header,2024-10-20_2024-10-26,random,0.1,13,8,0.06975,0.045225,0.00545,0.11217802808066744,0.045876120377468445,-0.08165799973019783
13,header,2024-10-20_2024-10-26,random,0.1,14,8,0.106175,0.081725,0.001225,0.20381295354433782,0.12502387958837322,-0.17573962407719917
13,header,2024-10-20_2024-10-26,random,0.1,15,8,0.0215,0.005675,0.0081,0.09079255824108082,-0.034692594218634826,-0.08430438124481918
13,header,2024-10-20_2024-10-26,random,0.1,16,8,0.014925,0.00035,0.00735,0.16519632214929406,-0.05744581927534433,-0.16174240112779106
13,header,2024-10-20_2024-10-26,random,0.1,17,8,0.16845,0.135675,0.00055,0.2515287758603074,0.13816370388017712,-0.22453030927682835
13,header,2024-10-20_2024-10-26,random,0.1,18,8,0.00335,0.001325,0.000375,0.007712138304656084,0.0020818996244789728,-0.006625061907179588
13,header,2024-10-20_2024-10-26,random,0.1,19,8,0.067175,0.04325,0.00325,0.17899773050709522,0.007277135170384383,-0.16270698563857777
13,header,2024-10-20_2024-10-26,random,0.1,20,8,0.055725,0.034875,0.0035,0.16945025802813188,0.02238154710219191,-0.1561260950399955
13,header,2024-10-27_2024-11-02,baseline,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13,header,2024-10-27_2024-11-02,important,0.01,0,1,0.007775,0.002675,0.000975,0.01859871732727483,-0.006371357505877679,-0.015522489054767141
13,header,2024-10-27_2024-11-02,important,0.05,0,4,0.141525,0.0963,0.0052,0.20452056084782586,0.1371699698239229,-0.15642064665403396
13,header,2024-10-27_2024-11-02,important,0.1,0,8,0.229,0.096775,0.0912,0.33540832854944735,0.05039712658340391,-0.3149211614872566
13,header,2024-10-27_2024-11-02,random,0.01,1,1,0.001875,0.00095,0.000675,0.003398437781385282,0.0017934377813852813,-0.0026526577813852812
13,header,2024-10-27_2024-11-02,random,0.01,2,1,7.5e-05,5e-05,0.0,5.21500000000002e-05,9.949999999999925e-06,-4.050000000000017e-06
13,header,2024-10-27_2024-11-02,random,0.01,3,1,5e-05,5e-05,0.0,0.00101605846391888,0.0005241640897364361,-0.0009708257016322454
13,header,2024-10-27_2024-11-02,random,0.01,4,1,0.0029,0.0004,0.00165,0.006975119310064935,-0.0036320004974886217,-0.00526655743596681
13,header,2024-10-27_2024-11-02,random,0.01,5,1,5e-05,0.0,5e-05,4.8475000000000135e-05,-4.737500000000009e-05,-4.5374999999999985e-05
13,header,2024-10-27_2024-11-02,random,0.01,6,1,0.01075,0.004725,0.001625,0.021022621163015193,0.00825782911518557,-0.014600708848861601
13,header,2024-10-27_2024-11-02,random,0.01,7,1,2.5e-05,0.0,0.0,0.00027426081324404705,0.0001372838977651592,-0.00024465746099444136
13,header,2024-10-27_2024-11-02,random,0.01,8,1,0.00645,0.001975,0.002025,0.011575077575902952,0.004246818314209742,-0.009151347264287457
13,header,2024-10-27_2024-11-02,random,0.01,9,1,0.0,0.0,0.0,0.00020431555882352974,-0.0002028155588235295,-0.0001510035588235295
13,header,2024-10-27_2024-11-02,random,0.01,10,1,0.0015,0.000725,0.0,0.0025724170897138015,0.002499574219864576,-0.0015196517590344832
13,header,2024-10-27_2024-11-02,random,0.01,11,1,0.009075,0.003375,0.002025,0.046846927611586674,0.01944978537623624,-0.043269470130671714
13,header,2024-10-27_2024-11-02,random,0.01,12,1,0.0,0.0,0.0,1.3450000000000154e-05,-5.450000000000057e-06,-1.1050000000000084e-05
