model,view,seed,family,dimension,subset_repeat,sampling_mode,subset_indices_hash,auc,mix_at_10,js_divergence,same_family_rate_at_10
lightgbm,wild_b,17,section,64,7,family_random,12b0471579e9f31f,0.9750628268518519,0.08391083333333334,0.09043953861818572,0.6828495862272876
lightgbm,wild_b,17,section,64,8,family_random,0399c84e4e567e0b,0.9750825618518518,0.07985416666666666,0.0517891065773298,0.6765358555826008
lightgbm,wild_b,17,section,64,9,family_random,09abb10cccaee2bc,0.9722572096296296,0.08147472222222223,0.25824118894790193,0.6671462478079276
lightgbm,wild_b,17,imports,16,0,family_random,52bca8134ed9c1ac,0.7489726937037036,0.3441591666666666,0.045813840491984566,0.3953541928464462
lightgbm,wild_b,17,imports,16,1,family_random,4f390346ccc46e9d,0.7563909525925926,0.3293591666666666,0.07952107245264577,0.42505979473778116
lightgbm,wild_b,17,imports,16,2,family_random,7b5967f83445f155,0.7334376814814815,0.36635638888888883,0.0727289328055376,0.306102024721254
lightgbm,wild_b,17,imports,16,3,family_random,0a027199a560f197,0.7236223375925926,0.3869588888888889,0.06994033370906844,0.26876812131419436
lightgbm,wild_b,17,imports,16,4,family_random,e3d1b299acb2e507,0.7671100883333334,0.33926527777777776,0.0671587422420681,0.383031134559715
lightgbm,wild_b,17,imports,16,5,family_random,2bc050a1801d2b0e,0.6932280690740741,0.39389,0.05643945115366331,0.24224841366955285
lightgbm,wild_b,17,imports,16,6,family_random,eea92440f0826fcd,0.7895706325925925,0.35526250000000004,0.07366600247669164,0.20085201506694486
lightgbm,wild_b,17,imports,16,7,family_random,8a7af34a9fd4589a,0.6719076894444446,0.40945500000000007,0.04657935409826707,0.2572314348285304
lightgbm,wild_b,17,imports,16,8,family_random,bfcdf25a8b8c8690,0.646917185925926,0.4172852777777778,0.04238228155891007,0.20949091994279723
lightgbm,wild_b,17,imports,16,9,family_random,af890ff531853d1e,0.7367464551851851,0.3460227777777778,0.045036668660148216,0.4087282943624615
