seed,feature_group,mask_type,repeat,strength,density_bin,n_samples,baseline_auc,masked_auc,delta_auc,flip_rate,benign_to_malware_rate_overall,malware_to_benign_rate_overall,mean_abs_probability_shift,mean_signed_probability_shift
123,imports,random,3,0.05,low_density,10000,0.9016747909767191,0.8963472215797723,0.005327569396946785,0.0413,0.0205,0.006,0.04197950203116528,0.02608882569150843
123,imports,important,0,0.1,high_density,18624,0.8951345068035579,0.8606448969274422,0.03448960987611571,0.08848797250859107,0.0,0.08129295532646048,0.06699586277529582,-0.0616613494475729
123,imports,important,0,0.1,mid_density,11376,0.9565797235881532,0.9245634366245362,0.032016286963617024,0.23866033755274263,0.0029887482419127987,0.20156469760900142,0.18431500868403303,-0.15983973982478977
123,imports,important,0,0.1,low_density,10000,0.9016747909767191,0.86442990785995,0.0372448831167691,0.149,0.0058,0.1049,0.13277254452189655,-0.07568504976241447
123,imports,random,1,0.1,high_density,18624,0.8951345068035579,0.8947907085042777,0.000343798299280218,0.0026310137457044675,0.000859106529209622,0.0,0.0072253469794786,0.006855323637514739
123,imports,random,1,0.1,mid_density,11376,0.9565797235881532,0.9519886849914302,0.004591038596723052,0.03067862165963432,0.0159985935302391,0.0006153305203938116,0.032038038657860216,0.025894248367786254
123,imports,random,1,0.1,low_density,10000,0.9016747909767191,0.8936079147042003,0.008066876272518786,0.0427,0.0249,0.0024,0.04463110661023668,0.035279782526939855
123,imports,random,2,0.1,high_density,18624,0.8951345068035579,0.8977129216110091,-0.002578414807451246,0.008376288659793814,0.0,0.0049935567010309274,0.009182657828967865,-0.005816866208494543
123,imports,random,2,0.1,mid_density,11376,0.9565797235881532,0.9539084905189443,0.0026712330692089115,0.04113924050632911,0.0043073136427566805,0.020745428973277073,0.036200226414746246,-0.0170010485645447
123,imports,random,2,0.1,low_density,10000,0.9016747909767191,0.9009132320293272,0.0007615589473919382,0.0393,0.0053,0.0154,0.03878762257323161,-0.008870132803542567
123,imports,random,3,0.1,high_density,18624,0.8951345068035579,0.8963601085954557,-0.0012256017918977902,0.0043492268041237115,0.0,0.0019329896907216496,0.017319907422495635,-0.012369626186974807
123,imports,random,3,0.1,mid_density,11376,0.9565797235881532,0.9517476219237108,0.004832101664442479,0.06065400843881857,0.004483122362869198,0.03779887482419128,0.05704337729229735,-0.03254646691671341
123,imports,random,3,0.1,low_density,10000,0.9016747909767191,0.9036556575940754,-0.0019808666173563028,0.0451,0.0113,0.014,0.047851882080085104,0.00311431636670212
123,strings,important,0,0.01,high_density,10000,0.9972684641388315,0.8187373939084974,0.1785310702303341,0.6565,0.6156,0.0,0.649123722691445,0.649123722691445
123,strings,important,0,0.01,mid_density,20000,0.9646072787825952,0.8445571531032365,0.12005012567935869,0.4284,0.36135,0.0,0.41120446468233496,0.41120446468233496
123,strings,important,0,0.01,low_density,10000,0.9352940930674463,0.8113622861017414,0.12393180696570483,0.5582,0.4753,0.0,0.5287905023640923,0.5287905023640923
123,strings,random,1,0.01,high_density,10000,0.9972684641388315,0.9970317700092035,0.00023669412962801228,0.0173,0.0028,0.0,0.016476263770407604,0.01590197106203523
123,strings,random,1,0.01,mid_density,20000,0.9646072787825952,0.9634876611465207,0.001119617636074488,0.02,0.00795,0.0033,0.01956490182590489,0.01018827679052045
123,strings,random,1,0.01,low_density,10000,0.9352940930674463,0.9334471809780591,0.0018469120893871427,0.0137,0.0039,0.0044,0.015200818562091906,-0.0003851291840099573
123,strings,random,2,0.01,high_density,10000,0.9972684641388315,0.997272832654647,-4.368515815422747e-06,0.0042,0.0,0.0028,0.006910265685866034,-0.0054202427911550334
123,strings,random,2,0.01,mid_density,20000,0.9646072787825952,0.9638726695575341,0.0007346092250610781,0.02755,0.0003,0.0185,0.027233089512594056,-0.024988287962293264
123,strings,random,2,0.01,low_density,10000,0.9352940930674463,0.9347397743535317,0.0005543187139145367,0.0387,0.0007,0.0232,0.03667106037125197,-0.03483190960310897
123,strings,random,3,0.01,high_density,10000,0.9972684641388315,0.9969837163352353,0.0002847478035962192,0.0,0.0,0.0,0.0017410755537326623,0.0016898403338964272
123,strings,random,3,0.01,mid_density,20000,0.9646072787825952,0.9645996078271962,7.670955398997314e-06,0.00495,0.00155,0.00065,0.004555496810757359,0.003314403872351431
123,strings,random,3,0.01,low_density,10000,0.9352940930674463,0.9354808815790971,-0.00018678851165088162,0.0023,0.0005,0.0003,0.002853011761320259,0.0016276833507753601
123,strings,important,0,0.05,high_density,10000,0.9972684641388315,0.5145942405575744,0.4826742235812571,0.6635,0.6234,0.0,0.6487677777863875,0.648754446635379
123,strings,important,0,0.05,mid_density,20000,0.9646072787825952,0.8398794759791671,0.1247278028034281,0.41495,0.35065,0.0,0.3867151389354171,0.38655495399472134
123,strings,important,0,0.05,low_density,10000,0.9352940930674463,0.8202008099043795,0.11509328316306677,0.5431,0.4619,0.0,0.502098921448266,0.5019595595660561
123,strings,random,1,0.05,high_density,10000,0.9972684641388315,0.9599176759813572,0.03735078815747428,0.3199,0.2797,0.0,0.35529134829918146,0.3281586367932916
123,strings,random,1,0.05,mid_density,20000,0.9646072787825952,0.9051437210728324,0.05946355770976286,0.33205,0.2716,0.00195,0.25660251625585495,0.2315691759150022
123,strings,random,1,0.05,low_density,10000,0.9352940930674463,0.8919120494098804,0.043382043657565816,0.4412,0.3682,0.0002,0.3148012783592468,0.30111009276564177
123,strings,random,2,0.05,high_density,10000,0.9972684641388315,0.9959372141021514,0.0013312500366801094,0.0234,0.0037,0.0143,0.017384450997346722,0.00014537710482836702
123,strings,random,2,0.05,mid_density,20000,0.9646072787825952,0.9576556735712102,0.006951605211385048,0.03705,0.0089,0.0179,0.03503807911270322,-0.006148883160115003
123,strings,random,2,0.05,low_density,10000,0.9352940930674463,0.926922219118232,0.008371873949214237,0.0391,0.011,0.0152,0.038852097686994366,-0.005458472532120949
123,strings,random,3,0.05,high_density,10000,0.9972684641388315,0.9020706279573802,0.09519783618145128,0.6539,0.6136,0.0,0.553833445357608,0.553833445357608
123,strings,random,3,0.05,mid_density,20000,0.9646072787825952,0.8857603666461846,0.0788469121364106,0.40685,0.3405,0.0,0.3844487333470381,0.3844480190628565
123,strings,random,3,0.05,low_density,10000,0.9352940930674463,0.8511312236101964,0.08416286945724982,0.5393,0.4574,0.0,0.5075035530350991,0.5074068535588571
123,strings,important,0,0.1,high_density,10000,0.9972684641388315,0.7707464235865612,0.22652204055227032,0.69,0.6489,0.0,0.6807847953565255,0.6807847953326837
123,strings,important,0,0.1,mid_density,20000,0.9646072787825952,0.8624767328165108,0.1021305459660844,0.44285,0.3747,0.0,0.43547545858554443,0.4354753735774
123,strings,important,0,0.1,low_density,10000,0.9352940930674463,0.7814798005441013,0.153814292523345,0.5661,0.4818,0.0,0.5498005612443291,0.5497831311772666
123,strings,random,1,0.1,high_density,10000,0.9972684641388315,0.8773228755477357,0.11994558859109583,0.6767,0.6362,0.0,0.5325278000857517,0.5310706527259037
123,strings,random,1,0.1,mid_density,20000,0.9646072787825952,0.9138361410998332,0.05077113768276198,0.4266,0.3601,0.0,0.3327919756952474,0.3311839693371007
123,strings,random,1,0.1,low_density,10000,0.9352940930674463,0.8871309224343127,0.04816317063313358,0.5487,0.4671,0.0,0.42570986819038215,0.42505130831966226
123,strings,random,2,0.1,high_density,10000,0.9972684641388315,0.8572331082841665,0.14003535585466498,0.6588,0.6241,0.0,0.5483363208467908,0.5482704393680043
123,strings,random,2,0.1,mid_density,20000,0.9646072787825952,0.8791188679646358,0.08548841081795944,0.38525,0.31885,0.00455,0.34663403280666755,0.3359174828979253
123,strings,random,2,0.1,low_density,10000,0.9352940930674463,0.8611025520357075,0.07419154103173875,0.5034,0.4242,0.0001,0.4533466715235551,0.45264803554008803
123,strings,random,3,0.1,high_density,10000,0.9972684641388315,0.8625163427721074,0.1347521213667241,0.6694,0.6287,0.0,0.6161751913854688,0.616175119716844
123,strings,random,3,0.1,mid_density,20000,0.9646072787825952,0.8665513412849389,0.09805593749765629,0.41965,0.35385,5e-05,0.3912912309410786,0.39125379223849527
123,strings,random,3,0.1,low_density,10000,0.9352940930674463,0.841379268226977,0.09391482484046931,0.5543,0.4709,0.0,0.517915464533811,0.5178983773365072
2024,all,important,0,0.01,high_density,10000,0.9971167402026299,0.8526230613609533,0.14449367884167652,0.5878,0.5557,0.0,0.5348315028789166,0.5347423580902341
2024,all,important,0,0.01,mid_density,20000,0.986911013509364,0.9318802963541353,0.05503071715522878,0.279,0.24585,0.00015,0.2624376565968846,0.26218208647884556
2024,all,important,0,0.01,low_density,10000,0.9655690933046043,0.9155295482448211,0.05003954505978314,0.3061,0.264,0.0004,0.29464197139703957,0.29418592954587713
2024,all,random,1,0.01,high_density,10000,0.9971167402026299,0.9973094892636128,-0.0001927490609829885,0.0107,0.0,0.0086,0.014589667354652738,-0.014505998368689871
2024,all,random,1,0.01,mid_density,20000,0.986911013509364,0.9866643875388584,0.00024662597050562063,0.0284,0.0,0.0195,0.027611719955273607,-0.027497443160125142
2024,all,random,1,0.01,low_density,10000,0.9655690933046043,0.9661850582107879,-0.0006159649061836525,0.0368,0.0,0.022,0.03560101863046567,-0.03533119195244821
2024,all,random,2,0.01,high_density,10000,0.9971167402026299,0.9972603956213931,-0.0001436554187632666,0.0043,0.0001,0.0028,0.005473769520613496,-0.004188583997013847
2024,all,random,2,0.01,mid_density,20000,0.986911013509364,0.9863359632649067,0.0005750502444573646,0.0139,0.0029,0.0054,0.012254242622916852,-0.0014898474882214573
2024,all,random,2,0.01,low_density,10000,0.9655690933046043,0.9643381613926978,0.0012309319119064854,0.0127,0.0031,0.0044,0.014767966979679482,0.001676585316139319
2024,all,random,3,0.01,high_density,10000,0.9971167402026299,0.9965169958905081,0.0005997443121217305,0.0035,0.0015,0.0006,0.0068232686980180006,0.004176461676591498
2024,all,random,3,0.01,mid_density,20000,0.986911013509364,0.9871396520243404,-0.00022863851497634258,0.01325,0.0046,0.0013,0.013350854510687663,0.008311118650347643
2024,all,random,3,0.01,low_density,10000,0.9655690933046043,0.9659168399217107,-0.00034774661710645915,0.0132,0.0047,0.0014,0.015465433599596316,0.008102006819780244
2024,all,important,0,0.05,high_density,10000,0.9971167402026299,0.7236397744831722,0.2734769657194577,0.6358,0.6035,0.0,0.6281265577696907,0.6281211275242913
2024,all,important,0,0.05,mid_density,20000,0.986911013509364,0.8833246653795691,0.10358634812979495,0.3198,0.28335,5e-05,0.30981280470322997,0.30958863038551243
2024,all,important,0,0.05,low_density,10000,0.9655690933046043,0.8988182949516952,0.06675079835290909,0.3822,0.3353,0.0004,0.37223756572309974,0.37142776809617967
2024,all,random,1,0.05,high_density,10000,0.9971167402026299,0.9971451897763577,-2.844957372782897e-05,0.0032,0.0005,0.0013,0.004281897210984607,-0.00010961206453794147
2024,all,random,1,0.05,mid_density,20000,0.986911013509364,0.9862789528148508,0.0006320606945132701,0.01255,0.00355,0.00365,0.012325864785710197,0.0010569507324124387
2024,all,random,1,0.05,low_density,10000,0.9655690933046043,0.9658160953621449,-0.0002470020575405796,0.0149,0.0043,0.0034,0.01721877644916429,0.0012790241727754855
2024,all,random,2,0.05,high_density,10000,0.9971167402026299,0.9944351012973305,0.002681638905299377,0.034,0.0208,0.0,0.027091962910152142,0.027021805550728095
2024,all,random,2,0.05,mid_density,20000,0.986911013509364,0.9842141961256676,0.002696817383696426,0.0463,0.02815,5e-05,0.04645913027575898,0.04616297330965911
2024,all,random,2,0.05,low_density,10000,0.9655690933046043,0.9620252884463821,0.0035438048582221437,0.0532,0.0341,0.0001,0.05395934580035128,0.05307602114991703
2024,all,random,3,0.05,high_density,10000,0.9971167402026299,0.9972457656307053,-0.0001290254280754688,0.0365,0.0,0.0329,0.038509986582572084,-0.038463501718814
2024,all,random,3,0.05,mid_density,20000,0.986911013509364,0.9843033216562169,0.0026076918531471316,0.07475,0.0,0.0596,0.07801231269649928,-0.07780599603850036
2024,all,random,3,0.05,low_density,10000,0.9655690933046043,0.9627805255473149,0.0027885677572894174,0.0792,0.0002,0.0572,0.08002680997013663,-0.07966015643106902
2024,all,important,0,0.1,high_density,10000,0.9971167402026299,0.7947874025628757,0.20232933763975414,0.6173,0.5844,0.0009,0.5829346504106364,0.579041055127903
2024,all,important,0,0.1,mid_density,20000,0.986911013509364,0.8860341427924857,0.10087687071687834,0.25745,0.2212,0.00545,0.24242740422333886,0.2252753164409893
2024,all,important,0,0.1,low_density,10000,0.9655690933046043,0.8992128778099955,0.0663562154946088,0.2252,0.1842,0.0079,0.21927007053676306,0.19532274248563308
2024,all,random,1,0.1,high_density,10000,0.9971167402026299,0.9946968629674457,0.002419877235184109,0.0162,0.0029,0.0114,0.025723598195833985,-0.0017168852510043508
2024,all,random,1,0.1,mid_density,20000,0.986911013509364,0.9801592075817306,0.00675180592763347,0.0318,0.0084,0.0158,0.037803162444317334,-0.003260156532876293
2024,all,random,1,0.1,low_density,10000,0.9655690933046043,0.9528308939222698,0.012738199382334447,0.0386,0.015,0.014,0.04523433368811631,0.011211560949801346
2024,all,random,2,0.1,high_density,10000,0.9971167402026299,0.9965974821658068,0.000519258036823067,0.0303,0.0,0.0282,0.03695708162674382,-0.03455337649103785
2024,all,random,2,0.1,mid_density,20000,0.986911013509364,0.9837134395558705,0.0031975739534935155,0.05105,0.00035,0.03945,0.05232060075564973,-0.04903343492888461
2024,all,random,2,0.1,low_density,10000,0.9655690933046043,0.9624205004158425,0.003148592888761792,0.0554,0.0009,0.0366,0.054843934000851115,-0.049552974329924886
2024,all,random,3,0.1,high_density,10000,0.9971167402026299,0.9947274451928771,0.002389295009752712,0.0289,0.0159,0.0001,0.032423593311330844,0.029941736204589325
2024,all,random,3,0.1,mid_density,20000,0.986911013509364,0.9844095745129217,0.0025014389964423955,0.0347,0.0148,0.0049,0.03252890963975929,0.016840618255535213
2024,all,random,3,0.1,low_density,10000,0.9655690933046043,0.9632142000714929,0.0023548932331113326,0.0283,0.0081,0.0084,0.031236356713368888,0.004100086947250989
2024,header,important,0,0.01,high_density,10002,0.9992619965877647,0.9876952920984019,0.011566704489362811,0.0634873025394921,0.05078984203159368,0.0027994401119776045,0.06554401621898255,0.06094150901014307
2024,header,important,0,0.01,mid_density,19998,0.9659447539635784,0.9098612302539022,0.056083523709676175,0.28132813281328134,0.2144214421442144,0.0012001200120012002,0.264904071212697,0.2603373630639888
2024,header,important,0,0.01,low_density,10000,0.9488077198679767,0.889838992369379,0.05896872749859772,0.2032,0.1401,0.002,0.20351435616001928,0.1960789332093651
2024,header,random,1,0.01,high_density,10002,0.9992619965877647,0.9992619965877647,0.0,0.0,0.0,0.0,0.0,0.0
2024,header,random,1,0.01,mid_density,19998,0.9659447539635784,0.9659315030605613,1.3250903017070215e-05,0.0,0.0,0.0,7.1205050483419e-05,-7.1205050483419e-05
2024,header,random,1,0.01,low_density,10000,0.9488077198679767,0.9487335750759901,7.414479198664115e-05,0.0,0.0,0.0,8.935987019995082e-05,8.935987019995082e-05
2024,header,random,2,0.01,high_density,10002,0.9992619965877647,0.9992423342474955,1.966234026917757e-05,0.0007998400319936012,0.0,0.0007998400319936012,0.0005422315879288589,-0.0005422315879288589
2024,header,random,2,0.01,mid_density,19998,0.9659447539635784,0.9664833069231122,-0.0005385529595338667,0.0035503550355035505,0.0,0.0017501750175017501,0.003802832788711846,-0.0037627002686219193
2024,header,random,2,0.01,low_density,10000,0.9488077198679767,0.9475513154614992,0.0012564044064775626,0.0055,0.0014,0.0024,0.004929435788789499,-0.0010461679045779735
2024,header,random,3,0.01,high_density,10002,0.9992619965877647,0.9990073590404778,0.00025463754728694,0.0009998000399920016,0.0,0.0,0.010775060412283701,0.007688330658490677
2024,header,random,3,0.01,mid_density,19998,0.9659447539635784,0.9649392409723829,0.0010055129911954452,0.01575157515751575,0.0058505850585058505,0.001000100010001,0.018685421483426272,0.010840701068867547
2024,header,random,3,0.01,low_density,10000,0.9488077198679767,0.9476247564782407,0.0011829633897360026,0.0141,0.0041,0.0038,0.011534939903329548,0.0025771283138735814
2024,header,important,0,0.05,high_density,10002,0.9992619965877647,0.964776325518236,0.03448567106952871,0.6780643871225754,0.0,0.6741651669666067,0.6710856562160906,-0.6710856535197899
2024,header,important,0,0.05,mid_density,19998,0.9659447539635784,0.8127566711945435,0.15318808276903484,0.25737573757375737,0.0,0.23072307230723071,0.273406498789243,-0.2734064904134509
2024,header,important,0,0.05,low_density,10000,0.9488077198679767,0.7585536325793956,0.19025408728858118,0.4878,0.0,0.447,0.49237345813865224,-0.4922224158272174
2024,header,random,1,0.05,high_density,10002,0.9992619965877647,0.9017154623824611,0.09754653420530357,0.704759048190362,0.0,0.7008598280343932,0.6800070559133796,-0.6794814972922602
2024,header,random,1,0.05,mid_density,19998,0.9659447539635784,0.7506851438720712,0.21525961009150718,0.2714771477147715,0.0,0.2448244824482448,0.2850465916210922,-0.2841176500551084
2024,header,random,1,0.05,low_density,10000,0.9488077198679767,0.7364308096408432,0.21237691022713356,0.5335,0.0,0.4926,0.5262155147951869,-0.5253584579728047
2024,header,random,2,0.05,high_density,10002,0.9992619965877647,0.9325733292643212,0.06668866732344347,0.6479704059188163,0.003599280143971206,0.6404719056188762,0.6173166259392099,-0.6127951757534404
2024,header,random,2,0.05,mid_density,19998,0.9659447539635784,0.8953509374638965,0.07059381649968188,0.21892189218921893,0.0011001100110011,0.1922192219221922,0.21961268899872113,-0.21417615308800683
2024,header,random,2,0.05,low_density,10000,0.9488077198679767,0.8562259207957263,0.09258179907225039,0.4012,0.0023,0.3599,0.3710255435737833,-0.36275932199191785
2024,header,random,3,0.05,high_density,10002,0.9992619965877647,0.9831783302576791,0.016083666330085622,0.0619876024795041,0.05208958208358328,0.0,0.0676773962553201,0.06728909525771229
2024,header,random,3,0.05,mid_density,19998,0.9659447539635784,0.9119384324098911,0.05400632155368723,0.3613361336133613,0.2878787878787879,0.00040004000400040005,0.3309147474542856,0.32586716422387607
2024,header,random,3,0.05,low_density,10000,0.9488077198679767,0.8892002956352811,0.059607424232695605,0.2548,0.1796,0.0025,0.2491926672434618,0.24279920172039451
2024,header,important,0,0.1,high_density,10002,0.9992619965877647,0.5060150375939849,0.4932469589937798,0.2710457908418316,0.2611477704459108,0.0,0.27774872628221337,0.27774872628221337
2024,header,important,0,0.1,mid_density,19998,0.9659447539635784,0.5053347027574558,0.46061005120612253,0.7106710671067107,0.6356635663566357,0.0,0.6937528720906735,0.6937528720906735
2024,header,important,0,0.1,low_density,10000,0.9488077198679767,0.5144710265874282,0.4343366932805486,0.4476,0.3663,0.0,0.44481929414388344,0.4420798991937618
2024,header,random,1,0.1,high_density,10002,0.9992619965877647,0.9029748250358941,0.09628717155187061,0.06588682263547291,0.028594281143771244,0.03149370125974805,0.10890926830438155,-0.03226491487099342
2024,header,random,1,0.1,mid_density,19998,0.9659447539635784,0.8740665849594796,0.09187816900409873,0.21287128712871287,0.1333133313331333,0.021602160216021602,0.21611708924305692,0.16360348127976784
2024,header,random,1,0.1,low_density,10000,0.9488077198679767,0.8381437820277248,0.11066393784025197,0.1883,0.0727,0.0713,0.194160466934836,0.030307959234584313
2024,header,random,2,0.1,high_density,10002,0.9992619965877647,0.8516132591762708,0.14764873741149387,0.06588682263547291,0.051989602079584085,0.003999200159968006,0.36061349852234353,-0.0878093274088482
2024,header,random,2,0.1,mid_density,19998,0.9659447539635784,0.8876189180411616,0.07832583592241682,0.28997899789979,0.21422142214221424,0.007550755075507551,0.3857679412821293,0.2844505067597178
2024,header,random,2,0.1,low_density,10000,0.9488077198679767,0.8507280492811577,0.09807967058681899,0.2206,0.1406,0.0188,0.29528535539010675,0.1262205788534707
2024,header,random,3,0.1,high_density,10002,0.9992619965877647,0.9128651870072894,0.08639680958047535,0.09568086382723455,0.02459508098380324,0.0621875624875025,0.31982085765855406,-0.26599821432538573
2024,header,random,3,0.1,mid_density,19998,0.9659447539635784,0.9142270446655373,0.05171770929804109,0.14001400140014,0.029402940294029404,0.0783078307830783,0.15320860981070572,-0.018864823665131873
2024,header,random,3,0.1,low_density,10000,0.9488077198679767,0.84515005088502,0.1036576689829567,0.2117,0.0358,0.1459,0.2246570714697032,-0.09931581725600436
2024,section,important,0,0.01,high_density,10000,0.99811451283579,0.9622968189703349,0.03581769386545508,0.0939,0.0496,0.0347,0.20214103162258895,0.11876952093511854
2024,section,important,0,0.01,mid_density,20000,0.9656869908558453,0.8286521828998253,0.13703480795601997,0.28135,0.1868,0.0428,0.30092543725301,0.1822879319534848
2024,section,important,0,0.01,low_density,10000,0.9557133251759369,0.8575817739081523,0.09813155126778461,0.1834,0.0814,0.0629,0.18755271641505286,0.019493882112558463
2024,section,random,1,0.01,high_density,10000,0.99811451283579,0.9811985350140296,0.016915977821760353,0.2508,0.2263,0.0,0.21767277896194237,0.2148115793996908
2024,section,random,1,0.01,mid_density,20000,0.9656869908558453,0.8829170588600944,0.08276993199575089,0.2895,0.2392,0.00085,0.2545239909561846,0.24657422512236982
2024,section,random,1,0.01,low_density,10000,0.9557133251759369,0.9274315132412936,0.028281811934643297,0.0942,0.0616,0.0045,0.08812085766767695,0.07534953627539451
2024,section,random,2,0.01,high_density,10000,0.99811451283579,0.9981016306253513,1.2882210438713848e-05,0.0009,0.0007,0.0,0.002769713679088545,0.001546963790191603
2024,section,random,2,0.01,mid_density,20000,0.9656869908558453,0.9641366736076499,0.001550317248195432,0.00605,0.00235,0.0013,0.006748998827080367,0.0032219550654436248
2024,section,random,2,0.01,low_density,10000,0.9557133251759369,0.9537011962305924,0.002012128945344527,0.0104,0.0042,0.0012,0.010679556955621197,0.006300203215367528
2024,section,random,3,0.01,high_density,10000,0.99811451283579,0.99811451283579,0.0,0.0,0.0,0.0,6.129588007752318e-06,6.129015803162474e-06
2024,section,random,3,0.01,mid_density,20000,0.9656869908558453,0.965480571643755,0.000206419212090303,0.0,0.0,0.0,0.00020078517788752644,0.00020076836937769977
2024,section,random,3,0.01,low_density,10000,0.9557133251759369,0.9539878977939104,0.0017254273820265231,0.003,0.0014,0.0009,0.003416393706285713,0.0016830591072609792
2024,section,important,0,0.05,high_density,10000,0.99811451283579,0.8498689224992085,0.14824559033658147,0.1114,0.0433,0.0582,0.2930678071238034,0.12364859494268231
2024,section,important,0,0.05,mid_density,20000,0.9656869908558453,0.7572276963923452,0.2084592944635001,0.36855,0.2511,0.05735,0.3554417854297124,0.2012259471427682
2024,section,important,0,0.05,low_density,10000,0.9557133251759369,0.802548804069984,0.1531645211059529,0.2353,0.0924,0.0967,0.236266288146039,-0.008314898803694853
2024,section,random,1,0.05,high_density,10000,0.99811451283579,0.997027399653941,0.0010871131818489532,0.011,0.0064,0.0,0.013058815833635981,0.013048414405890161
2024,section,random,1,0.05,mid_density,20000,0.9656869908558453,0.9612959979541158,0.004390992901729507,0.054,0.028,0.0001,0.06227477908774333,0.061901800920275744
2024,section,random,1,0.05,low_density,10000,0.9557133251759369,0.9510227500564001,0.004690575119536744,0.0502,0.0248,0.0027,0.04647227401983801,0.03927216442079348
2024,section,random,2,0.05,high_density,10000,0.99811451283579,0.9927066901195587,0.005407822716231303,0.0524,0.0026,0.049,0.038423949866921284,-0.034644822079080435
2024,section,random,2,0.05,mid_density,20000,0.9656869908558453,0.9575512990233583,0.008135691832486969,0.07595,0.00475,0.05395,0.0720178012608776,-0.06129047182758618
2024,section,random,2,0.05,low_density,10000,0.9557133251759369,0.948435919495413,0.0072774056805239296,0.0676,0.0038,0.0443,0.06890537567769388,-0.05357369324191399
2024,section,random,3,0.05,high_density,10000,0.99811451283579,0.9978443094814159,0.00027020335437411003,0.0029,0.0005,0.0021,0.004669102842701341,-0.0022352437659485984
2024,section,random,3,0.05,mid_density,20000,0.9656869908558453,0.9616934397622877,0.00399355109355759,0.0173,0.0017,0.01145,0.020058900212557067,-0.01141050091346354
2024,section,random,3,0.05,low_density,10000,0.9557133251759369,0.95149554433116,0.004217780844776864,0.0234,0.0078,0.0056,0.021046566261908924,0.007712969621574567
2024,section,important,0,0.1,high_density,10000,0.99811451283579,0.8390420101804998,0.15907250265529016,0.1218,0.0564,0.0558,0.3319756023078276,0.18075038832417256
2024,section,important,0,0.1,mid_density,20000,0.9656869908558453,0.7577598944681906,0.20792709638765472,0.45265,0.34745,0.03295,0.38289172366628843,0.2384101019478818
2024,section,important,0,0.1,low_density,10000,0.9557133251759369,0.8014759395517779,0.154237385624159,0.2514,0.1168,0.0863,0.24546021361047568,-0.002509180956714767
2024,section,random,1,0.1,high_density,10000,0.99811451283579,0.9958951785440042,0.0022193342917857795,0.0305,0.0026,0.0231,0.032286480819780354,-0.026300872136051385
2024,section,random,1,0.1,mid_density,20000,0.9656869908558453,0.949471407110473,0.016215583745372353,0.06655,0.00995,0.0431,0.07118894702044211,-0.0417542030395245
2024,section,random,1,0.1,low_density,10000,0.9557133251759369,0.9343804252493784,0.021332899926558513,0.0737,0.0202,0.0354,0.06864724683482581,-0.013955437190194568
2024,section,random,2,0.1,high_density,10000,0.99811451283579,0.9976262810984737,0.00048823173731626923,0.0057,0.0,0.0049,0.015125850938726875,-0.012241435396339262
2024,section,random,2,0.1,mid_density,20000,0.9656869908558453,0.9481302152705235,0.01755677558532176,0.037,0.0021,0.024,0.05677260369365054,-0.011972982370228565
2024,section,random,2,0.1,low_density,10000,0.9557133251759369,0.9487618161898399,0.006951508986096977,0.0363,0.0081,0.0167,0.03885523202114025,-0.013568050865884019
2024,section,random,3,0.1,high_density,10000,0.99811451283579,0.9892179331191978,0.00889657971659219,0.0661,0.0417,0.0,0.06061620134242191,0.059659096088876845
2024,section,random,3,0.1,mid_density,20000,0.9656869908558453,0.9059527079510831,0.05973428290476224,0.2776,0.21545,0.0042,0.2593946955815118,0.23976848564468578
2024,section,random,3,0.1,low_density,10000,0.9557133251759369,0.9315914391870228,0.02412188598891407,0.103,0.0585,0.0087,0.1000450627290508,0.07016892277365791
2024,imports,important,0,0.01,high_density,14877,0.851191181575357,0.8450831469124003,0.0061080346629567295,0.019157088122605363,0.0,0.0178127310613699,0.03033860967880775,-0.02285703122650707
2024,imports,important,0,0.01,mid_density,15121,0.9616907891342964,0.951077782848961,0.010613006285335347,0.0848488856557106,0.003505059189207063,0.06481052840420608,0.0700312000210521,-0.04347949527380193
2024,imports,important,0,0.01,low_density,10002,0.9023421808028275,0.8917895792792789,0.010552601523548533,0.052389522095580884,0.008898220355928814,0.02499500099980004,0.052217522267963015,-0.01505565810723623
2024,imports,random,1,0.01,high_density,14877,0.851191181575357,0.8511898978050095,1.2837703474710693e-06,0.0,0.0,0.0,0.0002873208206743726,-0.00015421569793650717
2024,imports,random,1,0.01,mid_density,15121,0.9616907891342964,0.9614414194989925,0.00024936963530386436,0.004166391111698962,0.0016533298062297466,0.0003967991534951392,0.005287522842360571,0.001251969967045857
2024,imports,random,1,0.01,low_density,10002,0.9023421808028275,0.9025132184663407,-0.00017103766351322935,0.010097980403919217,0.004199160167966407,0.0015996800639872025,0.009397800794310483,0.001899334648166134
2024,imports,random,2,0.01,high_density,14877,0.851191181575357,0.8511941469040469,-2.965328689930047e-06,0.00020165355918531962,0.0,0.0,0.000714437199055775,-0.0003430806809642795
2024,imports,random,2,0.01,mid_density,15121,0.9616907891342964,0.9615316473990146,0.00015914173528175368,0.006018120494676278,0.0005951987302427088,0.002380794920970835,0.005964304138297596,-0.0019002549982680707
2024,imports,random,2,0.01,low_density,10002,0.9023421808028275,0.9020796243413428,0.00026255646148465317,0.009198160367926415,0.0033993201359728054,0.0015996800639872025,0.009304402819250388,-0.00035642408972828615
2024,imports,random,3,0.01,high_density,14877,0.851191181575357,0.8606374530922068,-0.009446271516849847,0.0008066142367412785,0.0005377428244941856,0.0,0.001586353237912525,0.0015646339736399477
